user_id,stars,text,date
B5s_DCLVrBLrL8U6TEVlwA,3,"Bottom Line:  Over all, the food has improved but the value hasn't

This place has definitely gone through some evolution since it has been opened.   The quality of the food has improved which is great because at $14, that hamburger had better be amazing.

Their burgers have come a long way since open.  I dont mind paying for burgers here as clearly some time has gone into them and they are delicious....$30 for two hamburgers is hard to get past sometimes though.

Wife and I went last night on a whim and just to switch it up I ordered a Caesar salad and a side of onion rings.  

I have to be totally honest here - the Caesar Salad looked like it was one of those pre-made ones in the airport for $11, but it was in a restaurant for $11 (well, $10.25).

It was literally just a bowl of romaine with some Parmesan strips.  If I'm totally honest, it was sad. 

If it was $6 that would be one thing but I believe that a lot of people would agree with me that if it's something you could make at home in three minutes, it shouldn't cost $10.

We tried another shake and got this big one this time which was much better than the tiny one.

When all was said and done, the bill was about $36-$38 for a burger, salad, side of onion rings, fries and a milkshake, before tip.  Since the service is always good we like to tip 20%, so now we are flirting with $50 for burger lunch.... 

This place is good but spendy for sure",5/27/2021 21:49
pC0tjsVBier2y-6PmfslCA,4,"I normally dont trust the ratings until a certain amount of people have left reviews, so when i saw only 18 were interested in this place i was skeptical. I started reading and noticed all 18 people were talking about the chicken tenders so that's what i ordered. They were fresh, seasoned, perfectly crispy and homemade. I also had the tuna salad, which was again, fresh and tasty. I haven't tried anything else yet, hopefully soon but right now I'm stuck on the these 2 good eats!",9/27/2019 22:47
x-aHM9y-vc5l2-XK4G6z1A,5,"I've been to the original location before and enjoyed their tacos so I was happy to see this location open. It is closer to where I live and it was lunchtime so I had my husband stop. 

The tacos here do not disappoint! They are every bit as good as the original location. Also, the green sauce is delicious!

The inside is cute and modern.

Because of the covid protocols we were only able to get takeout but they have a nice sized dining area. I will definitely be swinging by here again.",5/2/2020 23:00
Y8L1xsq3MjtO3K94iQ26dg,1,"SHE JUST WANTS YOUR MONEY! Do not go to this woman. She is wild. Totally spaced out during visits, talks down to her staff in front of patients, etc. Trust me just go to another dentist, she is not worth whatever it is that made you consider going to her.",12/20/2019 3:03
ikU3zDkf5b_w5Ej5ArfesA,1,"They advertise that weeds won't grow back in 6 months or they will respray.  Weeds grew back in 2 months and they still have NOT resprayed.  We have called Jeff 6 times now and he hasn't returned our calls.  The office gal says he is too busy with a big BLM job.  That made me upset, I have 1.5 acres (which is small compared to BLM).  

They don't back up their work &/or weed product.  Be advised.",6/19/2019 19:28
dCGSdGfCXER5u_V508D0WA,4,"Loved our experience at Irene's. The restaurant gives off a very charming Italian / New Orleans vibe in the heart of the French Quarter. Our service was amazing with Claudia. Very attentive, super friendly and knowledgeable about the wine pairings and helpful recommendations. The dinner was very good and especially loved the bread pudding bananas foster. 

Great experience and highly enjoyed!",6/6/2021 4:52
dFZKna4NIXUeM5L-fMP-Gw,5,"Stellar breakfast/brunch spot. Very stylish vibe, tons of natural light and well appointed with great ambience. The coffee is lavazza which is delicious and premium. Due to Covid they are serving coffee table side along with refills and I really appreciate this... ie not having to interrupt my meeting or conversation abruptly to walk to the self service coffee station.  
The food is spectacular. There are many creative options to try as well as the frittata skillets which are usually my go to. There are many very strong brunch spots in the area and this has emerged as my favorite. Highly recommend.",3/2/2021 5:27
3LBfzNMGRFKB_YKd1CiWCw,5,"Fresh water hobbyist turned saltwater aficionado, who was looking for a local store able to help with equipment, setup, and livestock. This was the place!!!  

We walked in and we're treated by a staff eager to help and not up sell to make a quick buck. They set us up with a nice tank and guided us through the start up process. I tried to add items I thought were necessary (don't believe everything you read online) and was saved big bucks by the knowledgeable staff. Prices were very comparable to online and they even sold us some items at cost since we bought a complete setup. 

The store just feels nice, clean, and inviting. They do get busy, so expect to wait if you are looking for specific things. Take this time to marvel at their tanks and imagine what you could one day set up in your own home. 

It's a 45 minute drive for me and the family, but it's worth every minutes. One the weekends, I ask my son what he wants to do and the answer is always, ""Visit Seascape!""  I'm a customer for as long as I keep saltwater and recommend you give this place a try and let them prove they are the best is the STL area. Thanks Seascape!",2/20/2017 16:03
6976gBRyzo79c82vzpbJtQ,1,"LAZY LAZY LAZY!!!

I had to wait 40 minutes after I dropped my car  before they even touched it. This was mostly due to the extreme laziness with which the staff was moving. One out of the 10 people working was hustling. The girl wiping my car down did the most lazy job I've ever seen. A spritz of something and what is best described as an air wash. 

The guy that was hustling next to my car finished 4 cars in the time it took her to vacuum my car. The staff in general looked leaderless and lost. They frequently circled up to discuss lord knows what and slowed down the process even more. What a complete waste. 

I feel like the manager needs to take away their cell phones. 

It's my own fault. I didn't look up the reviews before. But this place is a waste.",4/7/2021 19:24
I5RSBWaPxwKlrfNw4FaGRw,1,"this place messed me up. I went to camp there for 7 summers. During my 6th summer there I was a victim of sexual assault. Me and my mom notified the camp as soon as camp was over. The camp did NOTHING. For some reason I went back the next summer and the second I got there I started showing signs of ptsd. I talked to the head of the camp and she didn't believe me and blamed it on me for ""not being social enough"". When I got home I was diagnosed with PTSD and I'm still struggling with it 4 months later. I will never forgive the camp for not doing anything.",9/16/2020 15:50
